product_id,name,specification,category,official_match_status,image_url,image_rights_status,queue_reasons,priority,source_order
20260129_110946,듀렉스필울트라씬,3EA,남성,not_applicable,https://eskl001image.godohosting.com/dalbame/images/goods/25/07/29/1000002789/1000002789_detail_054.jpg,verified,non_medicine_official_source_pending,6,580
20260129_111224,판토모나 비오틴하이퍼포머,240정,탈모,not_applicable,https://img.danuri.io/catalog-image/084/090/119/2d94ed5b0f5e4e4eb0b7ad962af1c3e4.jpg,verified,non_medicine_official_source_pending,6,582
20260129_111318,맥스파워비오틴,120정,탈모,not_applicable,https://sep-item.ssgcdn.com/49/09/20/item/1000684200949_i1_350.jpg,verified,non_medicine_official_source_pending,6,594
20260129_111429,일동모발솔루션프리미엄,30포,탈모,not_applicable,https://admin.ildong.com/upload/2026-01-22/176908384045814007.jpg,verified,non_medicine_official_source_pending,6,603
20260129_112014,컬처렐 헬스앤웰니스,30캡슐,유산균,not_applicable,https://assets.fullscript.io/Product/AM9003/400_front.png?image_position=1&label=front,verified,non_medicine_official_source_pending,6,625
20260129_112016,상쾌한구강유산균,30포,유산균,not_applicable,https://img.danuri.io/catalog-image/575/204/060/89190201b50444b1846429d9b5027724.jpg,verified,non_medicine_official_source_pending,6,626
20260129_112022,와이즈바이옴프로위앤장,30포,유산균,not_applicable,https://img1a.coupangcdn.com/image/vendor_inventory/613c/950b3a8393201ea10636e6d567a1f2c7e8fa379870d7a77a7070851a822e.png,verified,non_medicine_official_source_pending,6,627
20260129_112026,피비10골드플러스,120캡슐,유산균,not_applicable,https://cdn.011st.com/11dims/resize/792x792/quality/75/11src/product/2781330855/B.jpg?633000000,verified,non_medicine_official_source_pending,6,628
20260129_112036,프리미엄 뉴케어 유산균 100억,60캡슐,유산균,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/8353417947/B.jpg?100009337,verified,non_medicine_official_source_pending,6,631
20260129_112040,리포좀 생유산균,30포,유산균,not_applicable,https://img1a.coupangcdn.com/image/vendor_inventory/0528/6a05d49ad74393d16e5c82171fbf05a7ccc97a9ed224327348466d19f176.jpg,verified,non_medicine_official_source_pending,6,632
20260129_112050,프롬팜장건강엔프로바이오틱스아연,60정,유산균,not_applicable,https://img1a.coupangcdn.com/image/vendor_inventory/c01c/c38ff6f767356737f5fcbd55d418a28875c4dc7a6f38478726c202cec2de.jpg,verified,non_medicine_official_source_pending,6,635
20260129_112053,하루 밸런스 프로바이오틱스,100포,유산균,not_applicable,https://shop-phinf.pstatic.net/20260624_170/1782282762045Dhs9C_PNG/36941520971374161_2000320216.png,verified,non_medicine_official_source_pending,6,636
20260129_112106,마이크로바이옴맥스바이오틱스,4g×30포,유산균,not_applicable,https://img.danuri.io/catalog-image/465/439/061/dc11b5a8617a4960bfb7cd075e79589f.jpg,verified,non_medicine_official_source_pending,6,639
20260129_112109,프로바이오틱스맥스,120캡슐,유산균,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/e426/ea420ab9ec0f15aac9bfa5fb617c5c56300ac6736c2e0a663e940547992a.jpeg,verified,non_medicine_official_source_pending,6,640
20260129_112113,락토핏생유산균팜,60포,유산균,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/9274967952/B.webp?337911866,verified,non_medicine_official_source_pending,6,641
20260129_112117,야쿠르트프로바이오틱스,2g×60포,유산균,not_applicable,https://s3image.fredit.co.kr/prdimg/20251128/008/0007/00010/000240/70337/70337_F_129.jpg,verified,non_medicine_official_source_pending,6,642
20260129_112120,야쿠르트 프로바이오틱스 혈당콜레스테롤케어,60포,유산균,not_applicable,https://image.auction.co.kr/origin/50/f7/5f/50f75fa676.jpg,verified,non_medicine_official_source_pending,6,643
20260129_112125,바이오리브 100억 유산균,30캡슐,유산균,not_applicable,https://img.danuri.io/catalog-image/796/655/075/6056913aabba4d90aa7ff656cbe8d81d.jpg,verified,non_medicine_official_source_pending,6,644
20260129_112134,미야리산U,420정,유산균,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/image_audit/prod/daaec6ac-10b1-40a3-a751-f0f18cffae92_fixing_v2.png,verified,non_medicine_official_source_pending,6,645
20260129_112142,프리락토프리미엄,60캡슐,유산균,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/9274454574/B.webp?64498861,verified,non_medicine_official_source_pending,6,647
20260129_112145,프리락토시그니처키즈,2g×60포,유산균,not_applicable,https://soear.co.kr/web/product/big/202404/793beb6e68cac358b50d2d918ee990cd.png,verified,non_medicine_official_source_pending,6,648
20260129_112148,프리락토시그니처,2g×60포,유산균,not_applicable,https://soear.co.kr/web/product/big/202405/919f2d2ad12da9f8abdd6ce43e086e66.jpg,verified,non_medicine_official_source_pending,6,649
20260129_112151,프리락토더포스트,60포,유산균,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/9430097863/B.webp?310433405,verified,non_medicine_official_source_pending,6,650
20260129_112636,온유로케어나이트루틴멜나잇,30정,수면,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/40e3/15de490a1baf339b0195f5765289521f11fc160321568c678c0bc4a03cca.jpg,verified,non_medicine_official_source_pending,6,663
20260129_112642,온유로케어 릴렉스루틴 테아닌,60캡슐,수면,not_applicable,https://img.danuri.io/catalog-image/189/783/077/feda3787f9e642f19243209dfe2ad902.jpg,verified,non_medicine_official_source_pending,6,665
20260129_112644,알지오골드,15ml×10바이알,수면,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/82a1/9fa11e9d0b6e93f164068ad17ebefe245089abc156f0163c72f5a84ac484.jpg,verified,non_medicine_official_source_pending,6,666
20260129_113532,식물성비타민B컴플렉스,30캡슐,비타민,not_applicable,https://nutrius.co.kr/web/product/medium/202503/4348f95ff25925a16283ffff99b0024a.jpg,verified,non_medicine_official_source_pending,6,719
20260129_113633,프롬팜싱글맥스비타민D5000IU,60정,비타민,not_applicable,https://img1a.coupangcdn.com/image/vendor_inventory/51cf/2a08dda69c472760d78845c1c86a56b79b2d12043582e60b1f410c608dbc.png,verified,non_medicine_official_source_pending,6,726
20260129_113635,프레스샷,15ml×10병,비타민,not_applicable,https://img.danuri.io/catalog-image/742/600/028/3f99287a1a384504bd3ea329f01696a1.jpg,verified,non_medicine_official_source_pending,6,727
20260129_113649,식물성멀티비타민미네랄,30캡슐,비타민,not_applicable,https://nutrius.co.kr/web/product/medium/202503/680ee098bdbb703177d9d09286df5faa.jpg,verified,non_medicine_official_source_pending,6,730
20260129_113651,식물성비타민D아연,30캡슐,비타민,not_applicable,https://nutrius.co.kr/web/product/big/202503/473e23b15d54877203111534d3bdebda.jpg,verified,non_medicine_official_source_pending,6,731
20260129_113710,하루케어비타민D 4000IU,30캡슐,비타민,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/18bf/efe7ae47fe82acc25554abf12a84458a831dc8c9b275888918578cf5ca42.png,verified,non_medicine_official_source_pending,6,734
20260129_113712,유한m비타민D2000IU,90캡슐×2병,비타민,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/5cf5/99c427a8b2100e65372058ee51d47ce75737b8c946d25ccfef9394b3ea9a.png,verified,non_medicine_official_source_pending,6,735
20260129_113716,솔가비타민D3 1000IU,180캡슐,비타민,not_applicable,https://img.danuri.io/catalog-image/451/395/062/c65902fa06494a579e4548d507c36e34.jpg,verified,non_medicine_official_source_pending,6,737
20260129_113736,비타블로썸 메가비타민C3000,120포,비타민,not_applicable,https://img.danuri.io/catalog-image/845/044/064/b58d99cda82b41ad98eacf67432a7985.jpg,verified,non_medicine_official_source_pending,6,741
20260129_113739,영국산 비타민C 3000,100포,비타민,not_applicable,https://img.danuri.io/catalog-image/212/280/029/7e8cee2336064b76a60018cb0479a2b0.jpg,verified,non_medicine_official_source_pending,6,742
20260129_113742,데일리 비타민C 골드 프리미엄,60포,비타민,not_applicable,https://img1a.coupangcdn.com/image/retail/images/59287453866584-7801cf02-b9f3-4429-98c9-844f810014e1.jpg,verified,non_medicine_official_source_pending,6,743
20260129_113744,식물성비타민C 셀레늄,30캡슐,비타민,not_applicable,https://nutrius.co.kr/web/product/big/202503/085dd2245277a1fa303d8985025f9788.jpg,verified,non_medicine_official_source_pending,6,744
20260129_113838,슈퍼멀티비타민이뮨부스트,25ml×10병,비타민,not_applicable,https://www.checkeat.org/incidents/3000224863.jpg,verified,non_medicine_official_source_pending,6,753
20260129_113939,이뮨엔비타민미네랄듀얼샷,500mg×14포,비타민,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/8862758412/B.webp?861286150,verified,non_medicine_official_source_pending,6,754
20260129_113942,데일리 에너지 올인원 끌올팩,30팩,비타민,not_applicable,https://img1a.coupangcdn.com/image/retail/images/262868907515538-7c4fd5d9-f318-4374-ab75-b939cbb0a663.jpg,verified,non_medicine_official_source_pending,6,755
20260129_114007,속편한비타민C프리미엄,1000mg×120정,비타민,not_applicable,https://image.coupangcdn.com/image/vendor_inventory/5184/4ec9c4087921978be61f06c0c2b38eafe663a9487d739f757039e30f055d.jpg,verified,non_medicine_official_source_pending,6,761
20260129_114011,엘리나C,120포,비타민,not_applicable,https://cdn.011st.com/11dims/resize/2000x2000/quality/100/11src/product/6668425991/B.jpg?595000000,verified,non_medicine_official_source_pending,6,763
20260129_114030,비타그란비타민C츄어블사과맛,72정,비타민,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/product/8602790133/B.webp?473879659,verified,non_medicine_official_source_pending,6,765
20260129_114033,비타그란비타민C츄어블포도맛,72정,비타민,not_applicable,https://ep-cdn.011st.com/11dims/resize/900x900/quality/75/11src/pd/v2/9/1/1/6/2/0/ZzvWu/9461911620_B.webp,verified,non_medicine_official_source_pending,6,766
20260129_114042,비타그란비타민C츄어블베리맛,72정,비타민,not_applicable,https://m.dmall.co.kr/web/product/extra/big/202510/7def2e4edcbf9528a2bc2281c66496ec.png,verified,non_medicine_official_source_pending,6,767
20260129_114045,비타그란비타민C츄어블레몬맛,72정,비타민,not_applicable,https://m.dmall.co.kr/web/product/extra/big/202510/06b59b44249635c450bf74771467a819.png,verified,non_medicine_official_source_pending,6,768
20260129_114051,비타바이탈씨과립레몬맛,120포,비타민,not_applicable,https://www.yaksawa.com/shopimages/yaksawa/1470000005832.jpg,verified,non_medicine_official_source_pending,6,769
20260129_114102,에너쎌 아연,30정,비타민,not_applicable,https://img1a.coupangcdn.com/image/vendor_inventory/5ca7/2473e260aca8e7db8b767993e00f3003ff91e33cd1c999d89c3cdf7208a2.jpg,verified,non_medicine_official_source_pending,6,772
20260129_114110,쎈탁스올인원멀티비타민미네랄,36정,비타민,not_applicable,https://cdn.011st.com/11dims/resize/2000x2000/quality/100/11src/dl/v2/6/7/0/0/1/5/ZLCLL/2583670015_235700373.webp,verified,non_medicine_official_source_pending,6,775
